ts_utc	script	protocol	dataset	model	median	p95	max	mean	n	seconds	git_commit	git_dirty	host	os_arch	python	sklearn	numpy	scipy	notes
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-PressJ_158_wb-CMYK->IFRA-wb-RZPOI_125_2_wb-CMYK	gaussian_process	7.140								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-PressJ_158_wb-CMYK->IFRA-wb-SudK_99_2_wb-CMYK	gaussian_process	5.669								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-PressJ_158_wb-CMYK->IFRA-wb-Sudz_100_wb-CMYK	gaussian_process	5.478								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-PressJ_158_wb-CMYK->IFRA-wb-TagesA_147_2_wb-CMYK	gaussian_process	5.645								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-PressJ_158_wb-CMYK->IFRA-wb-TagesA_147_wb-CMYK	gaussian_process	5.634								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-PressJ_158_wb-CMYK->IFRA-wb-marca_133_wb-CMYK	gaussian_process	7.779								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-RZPOI_125_2_wb-CMYK->IFRA-wb-Age_64a_wb-CMYK	gaussian_process	3.813								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-RZPOI_125_2_wb-CMYK->IFRA-wb-Arena_111_wb-CMYK	gaussian_process	5.389								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-RZPOI_125_2_wb-CMYK->IFRA-wb-Dnvk_131_wb-CMYK	gaussian_process	4.035								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-RZPOI_125_2_wb-CMYK->IFRA-wb-GratN_90_wb-CMYK	gaussian_process	5.377								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-RZPOI_125_2_wb-CMYK->IFRA-wb-Mbd_103a_wb-CMYK	gaussian_process	3.294								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-RZPOI_125_2_wb-CMYK->IFRA-wb-NordK_92a_wb-CMYK	gaussian_process	4.157								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-RZPOI_125_2_wb-CMYK->IFRA-wb-PressJ_158_wb-CMYK	gaussian_process	7.001								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-RZPOI_125_2_wb-CMYK->IFRA-wb-SudK_99_2_wb-CMYK	gaussian_process	4.122								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-RZPOI_125_2_wb-CMYK->IFRA-wb-Sudz_100_wb-CMYK	gaussian_process	3.301								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-RZPOI_125_2_wb-CMYK->IFRA-wb-TagesA_147_2_wb-CMYK	gaussian_process	3.477								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-RZPOI_125_2_wb-CMYK->IFRA-wb-TagesA_147_wb-CMYK	gaussian_process	3.439								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	PC10-CMY	gaussian_process	0.044	0.162	2.140			361.9			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	PC10-CMYK	gaussian_process	0.056	0.454	7.099			991.2			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	PC11-CMY	gaussian_process	0.044	0.140	1.773			316.4			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	PC11-CMYK	gaussian_process	0.056	0.389	6.220			959.8			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	FOGRA51-CMY	gaussian_process	0.056	0.176	0.482			323.7			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	FOGRA51-CMYK	gaussian_process	0.067	0.266	4.185			1693.5			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	IFRA-wb-Age_64a_wb-CMYK	gaussian_process	0.755	1.656	6.484			2329.6			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	IFRA-wb-Arena_111_wb-CMYK	gaussian_process	0.820	2.231	5.241			1022.3			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	IFRA-wb-Dnvk_131_wb-CMYK	gaussian_process	1.052	2.385	4.422			717.4			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	IFRA-wb-GratN_90_wb-CMYK	gaussian_process	0.674	1.537	3.768			699.2			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	IFRA-wb-Mbd_103a_wb-CMYK	gaussian_process	0.721	1.826	3.997			705.1			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	IFRA-wb-NordK_92a_wb-CMYK	gaussian_process	0.992	2.435	5.328			720.1			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	IFRA-wb-PressJ_158_wb-CMYK	gaussian_process	2.141	5.195	10.397			760.7			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	IFRA-wb-RZPOI_125_2_wb-CMYK	gaussian_process	0.899	2.039	3.603			702.2			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	IFRA-wb-SudK_99_2_wb-CMYK	gaussian_process	1.172	2.689	5.667			705.1			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	IFRA-wb-Sudz_100_wb-CMYK	gaussian_process	1.392	4.746	15.463			733.4			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	IFRA-wb-TagesA_147_2_wb-CMYK	gaussian_process	0.847	2.234	6.994			729.3			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	IFRA-wb-TagesA_147_wb-CMYK	gaussian_process	0.835	2.038	6.175			734.1			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	IFRA-wb-marca_133_wb-CMYK	gaussian_process	1.984	5.083	10.945			715.9			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	KCMYG-5	gaussian_process	0.851	2.274	42.462			1722.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	CMYKOGV-7	gaussian_process	0.236	4.324	52.179			2701.4			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run.py	5fold	CMYKOGB-7	gaussian_process	1.280	8.036	47.473			1854.4			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_specs.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMY	poly3	0.279	0.966	7.695			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMY	ridge	6.624	24.802	43.820			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMY	lasso	6.601	24.791	43.961			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMY	elastic	6.611	24.781	43.890			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMY	pcr	6.624	24.802	43.820			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMY	plsr	6.643	24.901	43.823			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMY	knn	2.006	4.251	8.918			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMY	svm	0.750	1.928	5.442			0.1			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMY	decision_tree	4.325	9.797	25.211			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMY	random_forest	1.713	4.225	9.621			1.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMY	gradient_boost	0.881	3.133	22.659			1.3			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMY	gaussian_process	0.054	0.189	2.061			397.5			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMY	mlp_shallow	1.307	4.413	21.538			2.4			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMY	mlp_deep	1.114	4.034	11.336			79.8			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMY	poly3_de00_nm	0.264	0.982	6.939			12.8			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMY	poly3_de00_powell	0.274	0.886	5.513			197.9			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMYK	poly3	0.944	8.154	32.059			0.1			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMYK	ridge	8.929	24.526	42.666			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMYK	lasso	8.908	24.367	42.965			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMYK	elastic	8.937	24.480	42.828			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMYK	pcr	8.929	24.526	42.666			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMYK	plsr	8.940	25.216	42.695			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMYK	knn	2.222	5.799	13.515			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMYK	svm	1.033	5.661	20.253			0.5			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMYK	decision_tree	4.625	9.768	24.345			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMYK	random_forest	2.286	4.933	9.129			2.8			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMYK	gradient_boost	1.528	6.515	26.210			3.1			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMYK	gaussian_process	0.063	0.473	8.370			2115.7			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMYK	mlp_shallow	2.000	10.405	29.582			2.6			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMYK	mlp_deep	1.625	10.400	32.865			170.1			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMYK	poly3_de00_nm	0.905	6.875	30.337			13.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC10-CMYK	poly3_de00_powell	0.872	6.572	31.485			530.8			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMY	poly3	0.244	0.890	7.107			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMY	ridge	6.309	23.943	45.184			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMY	lasso	6.292	23.462	45.338			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMY	elastic	6.284	23.952	45.261			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMY	pcr	6.309	23.943	45.184			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMY	plsr	6.307	23.989	45.184			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMY	knn	1.937	4.127	8.852			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMY	svm	0.714	1.830	4.863			0.1			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMY	decision_tree	4.136	8.697	24.132			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMY	random_forest	1.716	4.093	8.778			0.9			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMY	gradient_boost	0.791	2.821	13.192			1.3			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMY	gaussian_process	0.054	0.160	1.797			275.9			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMY	mlp_shallow	1.175	4.081	13.211			0.6			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMY	mlp_deep	1.052	3.687	25.470			5.2			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMY	poly3_de00_nm	0.235	0.847	6.162			8.5			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMY	poly3_de00_powell	0.255	0.772	5.735			121.9			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMYK	poly3	0.868	7.724	32.223			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMYK	ridge	8.471	23.459	42.040			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMYK	lasso	8.467	23.842	42.354			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMYK	elastic	8.500	23.651	42.212			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMYK	pcr	8.471	23.459	42.040			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMYK	plsr	8.630	23.766	42.028			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMYK	knn	2.132	5.510	12.148			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMYK	svm	1.003	4.906	15.267			0.3			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMYK	decision_tree	4.351	9.184	23.095			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMYK	random_forest	2.255	4.781	10.858			1.3			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMYK	gradient_boost	1.389	6.289	22.283			1.7			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMYK	gaussian_process	0.066	0.435	6.796			556.5			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMYK	mlp_shallow	1.827	9.749	27.439			0.9			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMYK	mlp_deep	1.622	11.298	36.682			38.9			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMYK	poly3_de00_nm	0.849	6.244	29.922			9.3			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	PC11-CMYK	poly3_de00_powell	0.797	5.432	29.909			566.1			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMY	poly3	0.368	1.163	8.008			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMY	ridge	6.719	25.397	41.897			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMY	lasso	6.658	25.221	42.062			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMY	elastic	6.692	25.279	41.981			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMY	pcr	6.719	25.397	41.897			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMY	plsr	6.715	25.528	41.892			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMY	knn	1.884	4.299	9.512			0.0			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
2026-08-12T07:02:32Z	run.py	5fold	FOGRA51-CMY	svm	0.767	1.864	6.194			0.1			colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_repro1.log; ts = log mtime (not per-fit)
