SAMPLE_ID,INK_1,INK_2,INK_3,INK_4,INK_5,XYZ_X,XYZ_Y,XYZ_Z,LAB_L,LAB_A,LAB_B
28,0.0,0.0,70.0,0.0,0.0,66.181889851,71.1654671764,16.8624370561,87.5653373395,-5.36061695597,60.7550088702
29,0.0,0.0,80.0,0.0,0.0,64.7667848105,69.5581707953,11.070984306,86.7797065631,-5.14041175033,74.816816296
30,0.0,0.0,90.0,0.0,0.0,63.7135323101,68.1595354765,7.20437113602,86.0861588712,-4.53757769015,87.2829607434
31,0.0,0.0,100.0,0.0,0.0,62.7797990835,66.4446022547,4.35945702495,85.2226938933,-2.95361337456,99.4741158948
32,0.0,0.0,0.0,10.0,0.0,67.223223816,69.0937908595,61.5123411242,86.5504718404,1.31495521047,-4.53752684757
33,0.0,0.0,0.0,20.0,0.0,56.5436064042,58.2249553597,51.9361855891,80.8636977169,0.983069419845,-4.39606821749
34,0.0,0.0,0.0,30.0,0.0,46.0339836851,47.504350525,42.5422421141,74.5112266801,0.639813674015,-4.32009542273
35,0.0,0.0,0.0,40.0,0.0,35.6718520847,36.8968425234,33.0853265774,67.1995652191,0.310130698144,-4.03439994001
36,0.0,0.0,0.0,50.0,0.0,26.2600633439,27.2008972702,24.3632784445,59.1598202257,0.124926908992,-3.59406977585
37,0.0,0.0,0.0,60.0,0.0,18.979965814,19.6838304318,17.5721916323,51.4778434354,-0.00544891187276,-3.09499676209
38,0.0,0.0,0.0,70.0,0.0,12.1529442626,12.6211034915,11.2249882911,42.1867050751,-0.120483868722,-2.5402511085
39,0.0,0.0,0.0,80.0,0.0,7.30143669108,7.57508468599,6.63413463953,33.0818005951,-0.0307502000266,-1.69825732617
40,0.0,0.0,0.0,90.0,0.0,3.17681083599,3.29067205458,2.85958128528,21.172307712,0.0610740471428,-1.11685250943
41,0.0,0.0,0.0,100.0,0.0,1.38059278238,1.42694728761,1.29024045358,12.1358883971,0.134806722794,-1.5029594144
42,0.0,0.0,0.0,0.0,10.0,70.8924458562,75.7738133933,64.3705794213,89.7542193952,-4.57048987352,-1.78026317342
43,0.0,0.0,0.0,0.0,20.0,63.2358314889,70.7191949486,57.1509403017,87.3484002773,-11.0693840214,1.22974537
44,0.0,0.0,0.0,0.0,30.0,54.633790557,64.6856631263,48.9842308445,84.3214962377,-18.6870391665,4.87659537897
45,0.0,0.0,0.0,0.0,40.0,46.302071637,58.577752183,41.0743071008,81.0589428384,-26.8259847792,8.83528902499
46,0.0,0.0,0.0,0.0,50.0,39.1811116738,53.1024784267,34.1966626681,77.9354642916,-34.5614394852,12.8426165858
47,0.0,0.0,0.0,0.0,60.0,33.159896731,48.2432994795,28.3864711806,74.9781266851,-41.8491005827,16.7181888901
48,0.0,0.0,0.0,0.0,70.0,26.6821522311,42.6396330132,22.1721724123,71.3096958431,-50.5180385457,21.472547564
49,0.0,0.0,0.0,0.0,80.0,21.7590189483,38.0258689766,17.4819042668,68.0396764482,-57.8387792334,25.6647966019
50,0.0,0.0,0.0,0.0,90.0,15.6779563102,31.7368761666,11.7524766699,63.1248163443,-68.1597176298,31.9732962867
51,0.0,0.0,0.0,0.0,100.0,10.5950376155,25.0999554863,7.22734780148,57.1726819083,-75.9204931072,37.3379130859
52,100.0,100.0,0.0,0.0,0.0,6.5298352233,3.13747133022,20.1412693404,20.5862511426,46.0989955543,-61.9142869039
53,100.0,0.0,100.0,0.0,0.0,7.30732908636,17.0009695014,4.45101621758,48.2612573276,-65.4025557709,35.2257418039
54,100.0,0.0,0.0,100.0,0.0,0.939609889905,1.10686369925,1.37306340901,9.85171567291,-4.63525053348,-6.48921842149
55,100.0,0.0,0.0,0.0,100.0,3.79013532789,12.299085266,6.322138982,41.6875719466,-78.6523166316,14.5142736591
56,0.0,100.0,100.0,0.0,0.0,30.9014995369,16.9833084554,2.61723546835,48.2389975334,65.2655728275,47.4465602225
57,0.0,100.0,0.0,100.0,0.0,1.57743241472,1.16954073703,1.19834583464,10.33074257,13.4313004438,-3.39856048727
58,0.0,100.0,0.0,0.0,100.0,3.52307916414,2.75021453562,3.0249209249,19.014412752,14.986380832,-6.07063554858
59,0.0,0.0,100.0,100.0,0.0,1.51686284526,1.70869592209,0.714347419479,13.8776372572,-3.50283526962,10.4434587065
60,0.0,0.0,100.0,0.0,100.0,12.0250491029,24.4981820347,2.53250076908,56.5831716727,-63.0567059595,62.5238140508
61,0.0,0.0,0.0,100.0,100.0,0.663785300198,1.00390226257,0.795204892329,9.02390793469,-12.0946206539,0.58286686713
62,10.0,0.0,0.0,100.0,0.0,1.34922276853,1.42590395224,1.33137919751,12.12902939,-0.762248875413,-2.04078250504
63,20.0,0.0,0.0,100.0,0.0,1.36060450877,1.45040590655,1.36775433803,12.2892332024,-1.11493999279,-2.22070618191
64,30.0,0.0,0.0,100.0,0.0,1.24969545857,1.3537178932,1.33623568461,11.6461108913,-1.71923607669,-2.93477673424
65,40.0,0.0,0.0,100.0,0.0,1.18300314875,1.29723927499,1.33159035892,11.2561609743,-2.16594909791,-3.54839980135
66,50.0,0.0,0.0,100.0,0.0,1.13390423449,1.26840713044,1.35886647991,11.0527164678,-2.90699233838,-4.24193339176
67,60.0,0.0,0.0,100.0,0.0,1.03580501739,1.18538354082,1.33775529587,10.4491033406,-3.6834819096,-5.01775710251
68,70.0,0.0,0.0,100.0,0.0,1.02425682276,1.17820876634,1.36810664042,10.3956324585,-3.86452792729,-5.48991307987
69,80.0,0.0,0.0,100.0,0.0,0.959689643086,1.11888907966,1.34401001262,9.94499955692,-4.28194769959,-5.9656701899
70,90.0,0.0,0.0,100.0,0.0,0.892454302686,1.05727937378,1.32319033446,9.45977585217,-4.76314656132,-6.539114291
71,0.0,10.0,0.0,100.0,0.0,1.31907651149,1.3502056351,1.25317019458,11.6221806532,0.518338038639,-1.90502029936
72,0.0,20.0,0.0,100.0,0.0,1.36456095155,1.36677300346,1.2712891754,11.7346987647,1.39229176614,-1.94858979283
73,0.0,30.0,0.0,100.0,0.0,1.37169516519,1.35583801706,1.26220331272,11.6605360058,1.9223564559,-1.957611908
74,0.0,40.0,0.0,100.0,0.0,1.35916347939,1.30993946959,1.24790268247,11.3448197666,2.91313813393,-2.31373470953
75,0.0,50.0,0.0,100.0,0.0,1.37012068964,1.28350832384,1.2238846452,11.1596531313,4.0349637932,-2.31361557487
76,0.0,60.0,0.0,100.0,0.0,1.40518065903,1.27469772618,1.22150348299,11.0973648941,5.32772187805,-2.38911944912
77,0.0,70.0,0.0,100.0,0.0,1.40399872208,1.22324738376,1.20474282174,10.7277717847,6.8865446177,-2.80070130735
78,0.0,80.0,0.0,100.0,0.0,1.41951934153,1.19661850569,1.17932171223,10.5324015155,8.17690386558,-2.79127459847
79,0.0,90.0,0.0,100.0,0.0,1.39593832036,1.12882033433,1.10688386025,10.0215361238,9.69656972004,-2.65724250882
80,0.0,0.0,10.0,100.0,0.0,1.34064399321,1.40744034602,1.22864077966,12.0070900682,-0.492548735764,-0.916090179922
81,0.0,0.0,20.0,100.0,0.0,1.32414205158,1.38955875841,1.18398894158,11.8879737644,-0.474447086085,-0.518025779855
82,0.0,0.0,30.0,100.0,0.0,1.35871426883,1.43609617458,1.16267692629,12.1958915201,-0.768582062427,0.306241641368
83,0.0,0.0,40.0,100.0,0.0,1.43377422393,1.51634979248,1.16930417074,12.711625983,-0.807483902721,1.10382903175
84,0.0,0.0,50.0,100.0,0.0,1.38920542618,1.48932538606,1.0617809442,12.5400362228,-1.35526586548,2.33943958195
85,0.0,0.0,60.0,100.0,0.0,1.42451860701,1.53251187541,1.04297926183,12.8132737499,-1.51075583721,3.08882631935
86,0.0,0.0,70.0,100.0,0.0,1.43220938364,1.55832174578,0.937389152,12.9741274584,-1.98370164518,4.99463322839
87,0.0,0.0,80.0,100.0,0.0,1.49567090778,1.63225896954,0.909408398763,13.4253075337,-2.13930159294,6.22441090144
88,0.0,0.0,90.0,100.0,0.0,1.522946056,1.67466373704,0.847370403092,13.6779474373,-2.4748526931,7.69602721959
89,0.0,0.0,0.0,100.0,10.0,1.3612680856,1.44587734961,1.28731311387,12.2597603114,-0.968263031415,-1.25153471282
90,0.0,0.0,0.0,100.0,20.0,1.29878274464,1.41151171302,1.24766372633,12.0340698661,-1.87345503576,-1.12221529989
91,0.0,0.0,0.0,100.0,30.0,1.26669338664,1.40854558985,1.22393324583,12.0144193462,-2.7766863224,-0.840531173236
92,0.0,0.0,0.0,100.0,40.0,1.17692549379,1.34444435372,1.17644021033,11.5828370065,-3.77185505022,-0.940615807313
93,0.0,0.0,0.0,100.0,50.0,1.1384785313,1.34970243911,1.13629564289,11.6187488062,-5.19409979925,-0.320666534717
94,0.0,0.0,0.0,100.0,60.0,1.04473374487,1.28370602502,1.06029151049,11.1610475437,-6.4361204953,-0.0162020785743
95,0.0,0.0,0.0,100.0,70.0,1.06045731724,1.31740858139,1.08247796805,11.3966935514,-6.89955512611,0.0655911248713
96,0.0,0.0,0.0,100.0,80.0,0.91218196381,1.19211311002,0.944348144431,10.4990605338,-8.47494649759,0.6162907164
97,0.0,0.0,0.0,100.0,90.0,0.886396696476,1.1832079831,0.958652443493,10.4329125783,-9.19575474623,0.275810633941
98,10.0,0.0,0.0,50.0,0.0,25.2950355696,26.6949230664,25.151040959,58.6908749792,-1.87338281555,-5.82281139272
99,20.0,0.0,0.0,50.0,0.0,22.8422082616,24.6471416775,24.4031669169,56.7299869646,-4.12054230004,-7.85608024801
100,30.0,0.0,0.0,50.0,0.0,20.3977784121,22.5902415209,23.7457440238,54.6477411639,-6.59985626931,-10.2386385441
101,40.0,0.0,0.0,50.0,0.0,17.2640572962,19.7353277095,22.3486444886,51.5366378734,-9.30193769641,-12.9604344749
102,50.0,0.0,0.0,50.0,0.0,14.5421491671,17.3550949074,21.5730921231,48.7043760397,-12.7585952246,-16.3291224677
103,60.0,0.0,0.0,50.0,0.0,12.2149085113,15.2378653262,20.8286238234,45.958281887,-15.9519476733,-19.5754082605
104,70.0,0.0,0.0,50.0,0.0,9.92958053492,13.0335676675,19.8587968201,42.81378003,-19.1512290602,-23.0038791742
105,80.0,0.0,0.0,50.0,0.0,8.06878887502,11.2145648958,19.0424775737,39.9395281406,-22.4250684847,-26.2309490441
106,90.0,0.0,0.0,50.0,0.0,6.77744962934,9.91718498116,18.8171682824,37.6933862097,-25.0945051129,-29.6178457894
107,100.0,0.0,0.0,50.0,0.0,5.87653141917,8.90742073476,18.3033771763,35.8054334019,-26.5377091457,-31.750526926
108,0.0,10.0,0.0,50.0,0.0,27.5868497411,27.6674144604,25.5532225908,59.5870706135,3.65209856286,-4.99130434501
109,0.0,20.0,0.0,50.0,0.0,20.0011687598,19.134701254,18.221638613,50.8444290177,7.85020761827,-5.64073148679
110,0.0,30.0,0.0,50.0,0.0,18.404593871,16.7571126002,16.6382890308,47.9525282971,12.2206833393,-7.01861974844
111,0.0,40.0,0.0,50.0,0.0,18.0618909255,15.4261836352,16.1668926036,46.2124762863,17.9228882356,-8.90047291953
112,0.0,50.0,0.0,50.0,0.0,16.3196402514,13.0284192393,14.3816495334,42.8060349415,23.0946851858,-10.330018547
113,0.0,60.0,0.0,50.0,0.0,15.8289838957,11.6761263072,13.6910226956,40.6966741841,29.3867882847,-12.1491202512
114,0.0,70.0,0.0,50.0,0.0,14.5442046798,9.93231664083,12.277034109,37.7206808225,34.5974575391,-13.3583556693
115,0.0,80.0,0.0,50.0,0.0,13.9503478185,8.68876937471,11.3586244098,35.3780258056,41.0222220687,-14.6859433911
116,0.0,90.0,0.0,50.0,0.0,13.2841107971,7.63303806139,10.3596741347,33.2066499289,46.1347884295,-15.3089660904
117,0.0,100.0,0.0,50.0,0.0,12.3534715847,6.54010667983,8.81826993379,30.7361499859,50.6066315754,-14.3325032558
118,0.0,0.0,10.0,50.0,0.0,22.9535237475,23.9676621095,19.6155574586,56.0554022632,-0.711118086309,0.336522514562
119,0.0,0.0,20.0,50.0,0.0,21.4399893998,22.5751524309,16.632199899,54.6320080053,-1.54214022335,4.51203354432
120,0.0,0.0,30.0,50.0,0.0,20.1380285387,21.3914764086,13.9146902921,53.3753056011,-2.38520380081,9.11533629823
121,0.0,0.0,40.0,50.0,0.0,19.3631875669,20.745550945,11.5326188537,52.6698839668,-3.19909780396,14.6029755009
122,0.0,0.0,50.0,50.0,0.0,18.503125314,19.9686014615,9.29754301347,51.8016931114,-3.85772706725,20.2981515447
123,0.0,0.0,60.0,50.0,0.0,18.3279629363,19.9131204274,7.50258256774,51.7388411501,-4.49973113251,26.8557227415
124,0.0,0.0,70.0,50.0,0.0,16.8137314274,18.3553841877,5.31143214177,49.9243437924,-4.82426263313,33.5076149958
125,0.0,0.0,80.0,50.0,0.0,16.705536781,18.2714923758,3.96240820035,49.8237564181,-4.99114463442,40.7927527897
126,0.0,0.0,90.0,50.0,0.0,17.3454542689,18.9467044267,2.89257359736,50.6247945154,-4.92938689327,49.4134808633
127,0.0,0.0,100.0,50.0,0.0,16.9579924725,18.3943008759,1.91897111764,49.9709013599,-4.22832940443,56.6542791712
128,0.0,0.0,0.0,50.0,10.0,20.4158107766,22.0106815013,18.7517368384,54.0383359486,-3.88534596854,-1.29510322218
129,0.0,0.0,0.0,50.0,20.0,18.4048745799,20.696384303,16.7717146207,52.6155921918,-7.87726642456,0.70847876452
130,0.0,0.0,0.0,50.0,30.0,16.2788584108,19.2595494083,14.7636914424,50.9894938848,-12.4094135509,2.79876502242
131,0.0,0.0,0.0,50.0,40.0,14.6537650858,18.273343392,13.197139405,49.8259791288,-16.9139221736,4.92879477615
132,0.0,0.0,0.0,50.0,50.0,12.6614138499,17.0860811692,11.2516423036,48.3683155553,-23.3168685196,8.03634610661
133,0.0,0.0,0.0,50.0,60.0,10.5789426141,15.4004995589,9.2559034884,46.1779298804,-28.6506468124,10.7464351936
134,0.0,0.0,0.0,50.0,70.0,8.85973517451,14.0270504149,7.59302175923,44.2717000942,-34.1739321691,13.6214114087
135,0.0,0.0,0.0,50.0,80.0,7.38756110173,12.7262633636,6.16397722083,42.3478634694,-39.1422264675,16.3670751413
136,0.0,0.0,0.0,50.0,90.0,6.07490754551,11.7867907647,4.83437205316,40.8752319223,-46.2006957487,20.381138357
137,0.0,0.0,0.0,50.0,100.0,4.33548676964,9.74234490636,3.17488944194,37.3759751969,-52.2767204326,24.5069068871
138,10.0,100.0,0.0,0.0,0.0,30.9694002581,15.4010595433,22.0126140738,46.1786834977,74.3966643814,-21.5464488113
139,20.0,100.0,0.0,0.0,0.0,27.6760355288,13.7917497971,21.9050071515,43.9327831442,71.4821301054,-25.2085515289
140,30.0,100.0,0.0,0.0,0.0,24.1315387202,12.0215578872,21.7173457392,41.2503623679,68.3165891645,-29.4652892295
141,40.0,100.0,0.0,0.0,0.0,20.6679449137,10.3211549008,21.6742083073,38.4127599016,64.6880368692,-34.2727872789
142,50.0,100.0,0.0,0.0,0.0,17.479451415,8.68256332616,21.3064745309,35.3657904531,61.5671224249,-38.7976492511
143,60.0,100.0,0.0,0.0,0.0,14.5580545635,7.23786382883,21.195850567,32.3423908443,57.8641972487,-43.7896065358
144,70.0,100.0,0.0,0.0,0.0,11.9245936953,5.88621442795,20.8823427478,29.1235592823,54.6061443547,-48.7093645205
145,80.0,100.0,0.0,0.0,0.0,9.68925865878,4.73359786308,20.6206566068,25.9618966026,51.5800578332,-53.629838543
146,90.0,100.0,0.0,0.0,0.0,7.71883698663,3.7022139934,20.1491088565,22.6614817796,48.8407696883,-58.3525179404
147,100.0,10.0,0.0,0.0,0.0,13.6266491191,19.3975716259,49.0661550904,51.1491383084,-29.0027759887,-52.4107818572
148,100.0,20.0,0.0,0.0,0.0,13.1350840979,17.5013608901,46.8947776856,48.8856405007,-22.4163542037,-53.7948799008
149,100.0,30.0,0.0,0.0,0.0,12.5621186817,15.6305209205,44.6196866113,46.485963852,-15.8693600685,-55.2086257165
150,100.0,40.0,0.0,0.0,0.0,11.9293067058,13.7333733286,41.9427403954,43.848104207,-8.82890782798,-56.4306560385
151,100.0,50.0,0.0,0.0,0.0,11.1915465464,11.763556376,39.1912628375,40.8378360917,-1.09919067288,-58.0512056138
152,100.0,60.0,0.0,0.0,0.0,10.6390144477,10.1371619099,36.5342586066,38.0874844791,6.6741667767,-59.1838977028
153,100.0,70.0,0.0,0.0,0.0,9.7572673056,8.20662353639,33.2402970148,34.4095506742,15.7103424523,-60.798815805
154,100.0,80.0,0.0,0.0,0.0,8.85307459049,6.4424334627,29.6321038488,30.5023217281,25.1202840354,-61.9848074649
155,100.0,90.0,0.0,0.0,0.0,7.9299320584,4.81491122876,25.6819105009,26.2008064904,35.5317847742,-62.7805985966
156,100.0,100.0,100.0,0.0,0.0,3.34671452636,2.7978122836,2.77378271402,19.2152557468,11.304669035,-3.83229169291
157,100.0,100.0,0.0,100.0,0.0,0.982432481939,0.818253675842,1.12934484817,7.39125514819,7.56852428904,-7.51149963976
158,100.0,0.0,100.0,100.0,0.0,0.976006747184,1.30207312721,0.766508788429,11.2899735348,-9.47313300633,5.00812919709
159,0.0,100.0,100.0,100.0,0.0,1.34302379577,1.10970403863,0.710124668368,9.87380960905,8.773723075,3.62001316626
160,100.0,100.0,100.0,100.0,0.0,0.86860301053,0.819034807189,0.661140697414,7.39831107871,3.17883021094,0.2764980435
161,100.0,100.0,0.0,0.0,100.0,1.7079647323,1.76572157481,3.85060391781,14.2063833971,0.134623739611,-19.9262368327
162,100.0,0.0,100.0,0.0,100.0,3.92707575745,12.0652866356,2.41783789624,41.3196949602,-75.0433936096,37.1671740273
163,0.0,100.0,100.0,0.0,100.0,5.22683516343,3.98554709092,1.09034770256,23.6236036543,18.4340487622,21.0324359325
164,100.0,100.0,100.0,0.0,100.0,1.26059174793,1.67809512028,1.31652480277,13.6982036304,-10.2241101717,0.853351151331
165,100.0,0.0,0.0,100.0,100.0,0.572909226219,0.931396576769,0.831801181069,8.40635187523,-13.1020272365,-1.12503262209
166,0.0,100.0,0.0,100.0,100.0,0.619882227301,0.639890156326,0.669440657339,5.78010408246,0.11462638415,-2.67017802292
167,100.0,100.0,0.0,100.0,100.0,0.577538092921,0.628106742177,0.721113977999,5.67366493887,-1.13630535461,-3.82904178745
168,0.0,0.0,100.0,100.0,100.0,0.702829417783,1.0904223279,0.640783700354,9.72307601483,-13.5317991785,4.66895731396
169,100.0,0.0,100.0,100.0,100.0,0.699192374683,1.10549231915,0.741020092986,9.84103468901,-14.1870939449,2.98124626007
170,0.0,100.0,100.0,100.0,100.0,0.607982361662,0.683291752165,0.519654767133,6.1721490902,-2.05570142423,0.833011114605
171,80.0,80.0,80.0,80.0,80.0,1.11046897635,1.39080476202,1.12171828543,11.8963068977,-7.33192208034,0.363766317208
172,2.0,0.0,0.0,0.0,0.0,76.9049959227,79.2125200556,71.141796673,91.3303632657,1.04885892031,-5.30454012012
173,4.0,0.0,0.0,0.0,0.0,75.631744587,78.2361076314,71.0412396593,90.8875364945,0.384423242979,-5.97830415009
174,6.0,0.0,0.0,0.0,0.0,73.9350153132,76.8023635225,70.6505697891,90.2305714364,-0.258111113112,-6.76158895659
175,94.0,0.0,0.0,0.0,0.0,15.1650233943,22.8345965507,52.3812895142,54.9015566307,-35.7237833487,-49.6466397961
176,96.0,0.0,0.0,0.0,0.0,14.7481043666,22.2574414588,51.9627057938,54.2990952721,-35.623236609,-50.2262763941
177,98.0,0.0,0.0,0.0,0.0,14.5519074787,22.042677228,51.8585543161,54.0722564869,-35.8364944734,-50.5027647899
178,0.0,2.0,0.0,0.0,0.0,78.0534491949,79.4418413979,70.9838425959,91.4338377724,2.89955860637,-4.9851501019
179,0.0,4.0,0.0,0.0,0.0,77.3586662169,78.1574399217,70.2002833118,90.851698747,4.0220454828,-5.28634374137
180,0.0,6.0,0.0,0.0,0.0,76.7968996115,77.0028194869,69.6969223129,90.3229125704,5.1739702518,-5.74399756679
181,0.0,94.0,0.0,0.0,0.0,37.9706374706,19.693498236,25.9943941969,51.4888889787,75.5787291698,-19.7279701774
182,0.0,96.0,0.0,0.0,0.0,36.9921348662,18.9560146475,24.8732610398,50.6357056473,76.0807545935,-19.2136695887
183,0.0,98.0,0.0,0.0,0.0,36.1643902922,18.3266623842,23.8669794443,49.8899405442,76.5650039974,-18.6660832578
184,0.0,0.0,2.0,0.0,0.0,78.183663007,80.3159454754,69.8636266583,91.8264353314,1.46630780072,-3.30233059115
185,0.0,0.0,4.0,0.0,0.0,77.9605456224,80.1964138878,68.4730162378,91.772917257,1.25305864525,-2.13079488108
186,0.0,0.0,6.0,0.0,0.0,77.7182535379,80.0494764085,67.0878029033,91.7070557823,1.05390206865,-0.96831781067
187,0.0,0.0,94.0,0.0,0.0,63.0783469844,67.3134979299,5.96182777878,85.6620139523,-4.16138992209,91.9777104719
188,0.0,0.0,96.0,0.0,0.0,62.7581254941,66.8784224399,5.55011508738,85.4425122212,-3.9509807818,93.5627272056
189,0.0,0.0,98.0,0.0,0.0,62.9392408072,66.9467843087,5.18229064917,85.4770646619,-3.68348894147,95.460373442
190,0.0,0.0,0.0,2.0,0.0,76.108553718,78.0619488986,69.4392365455,90.808164669,1.6935066685,-4.67406943038
191,0.0,0.0,0.0,4.0,0.0,74.1499560313,76.118325174,67.6701852932,89.9142504833,1.54838189275,-4.59796073895
192,0.0,0.0,0.0,6.0,0.0,71.6864914462,73.611825039,65.5035123386,88.7387012285,1.48532738977,-4.60503313716
193,0.0,0.0,0.0,94.0,0.0,1.94422969791,2.01280530732,1.75585923669,15.5543020798,0.0768103999015,-1.01905572503
194,0.0,0.0,0.0,96.0,0.0,1.67473688603,1.74565801137,1.53785443506,14.0915374764,-0.221095923765,-1.14524371337
195,0.0,0.0,0.0,98.0,0.0,1.54908028315,1.60714067392,1.44122489403,13.2735878083,-0.0184174171256,-1.42075507615
196,0.0,0.0,0.0,0.0,2.0,77.1598127071,79.7028317192,70.2212969302,91.5513599813,0.607840643276,-4.09893890926
197,0.0,0.0,0.0,0.0,4.0,75.6165640687,78.7806192218,68.7646239365,91.1349371698,-0.712811565395,-3.49718633482
198,0.0,0.0,0.0,0.0,6.0,73.9750169838,77.6833230402,67.3036616199,90.6351999348,-1.91968216015,-3.01633795592
199,0.0,0.0,0.0,0.0,94.0,13.9989248639,29.6957659194,10.2692027196,61.3908291478,-70.7976201886,33.576831258
200,0.0,0.0,0.0,0.0,96.0,13.5786322854,29.2280150327,9.89882730603,60.9823379699,-71.6935172995,34.0877499216
201,0.0,0.0,0.0,0.0,98.0,13.1600055777,28.6817527827,9.48864613569,60.4997269938,-72.3144709995,34.637392445
202,90.0,70.0,65.0,95.0,0.0,1.10754346879,1.15437068677,1.20661833638,10.2164018828,-0.190193094225,-3.70772706053
203,5.11,4.28,4.07,0.38,0.0,72.7087376434,74.373708556,66.508185589,89.0988107457,2.0759707047,-4.92614609497
204,10.28,8.62,8.2,0.73,0.0,66.5223613059,67.9056562353,61.0068215651,85.9592516958,2.31718291349,-5.0587193404
205,20.72,17.39,16.56,1.39,0.0,53.9445101942,54.8905007653,50.1314152355,78.9781530862,2.5973057107,-5.63815699829
206,31.18,26.18,24.93,2.15,0.0,42.6955616512,43.6188372712,40.2383883753,71.9729895673,1.89604026475,-5.74748609054
207,41.47,34.8,33.14,3.28,0.0,32.272404156,32.8279741555,31.5473222284,64.0213763436,2.22484006237,-7.19239948561
208,51.4,43.06,40.98,5.17,0.0,23.7952507308,24.3921952841,23.9589597235,56.4783479062,1.20823151573,-7.47645888175
209,60.79,50.79,48.29,8.31,0.0,17.3564947554,17.7571889151,18.3984665092,49.2002700103,1.2706760957,-8.86527956802
210,69.5,57.83,54.92,13.31,0.0,12.2060239694,12.6548540345,13.9395462298,42.2385252921,0.0205894398709,-10.1517640109
211,77.38,64.05,60.72,20.88,0.0,8.81727722366,9.11617463095,10.3924239977,36.2070156363,0.226656734309,-10.2413428358
212,84.27,69.27,65.52,31.84,0.0,6.06561712199,6.29633077414,7.86318292016,30.1481009882,-0.0645335653011,-11.7880738943
213,89.84,73.18,69.01,47.13,0.0,3.95414306263,4.1331801748,5.37162398202,24.1069313916,-0.456126969811,-11.3068142458
214,93.2,74.86,70.28,67.8,0.0,2.45570650645,2.56007730826,3.38325787914,18.1881564446,-0.258426235442,-10.0214831403
215,93.12,73.95,69.16,80.51,0.0,1.85335475596,1.93097958377,2.38701610925,15.1207854778,-0.208773150342,-7.74023176705
216,8.33,0.0,0.0,0.0,0.0,72.6301700514,75.8409924776,70.7799076914,89.7854631402,-1.04771663217,-7.64483866672
217,16.67,0.0,0.0,0.0,0.0,66.0711512108,70.4208367413,69.462075262,87.2028560651,-4.04432554649,-10.9108182478
218,25.0,0.0,0.0,0.0,0.0,60.0045221217,65.3922603615,68.3100950241,84.6854632093,-7.12009021604,-14.2013616715
219,33.33,0.0,0.0,0.0,0.0,53.0329055295,59.486337684,66.8986261162,81.5581897818,-10.8574460939,-18.2907375604
220,41.67,0.0,0.0,0.0,0.0,45.6950032726,53.1086575365,65.2486720499,77.939107656,-15.0970811651,-22.9845517285
221,58.33,0.0,0.0,0.0,0.0,31.8017579732,40.5065409357,61.261651181,69.8288002709,-24.5029633938,-33.1213009897
222,66.67,0.0,0.0,0.0,0.0,25.7886207187,34.568938665,58.8281037387,65.4116714457,-28.7738739428,-38.3065460186
223,75.0,0.0,0.0,0.0,0.0,21.662797194,30.2927921479,56.8906127373,61.9060330695,-31.8500273667,-42.3673108564
224,83.33,0.0,0.0,0.0,0.0,18.212026897,26.5714581174,54.9619274327,58.575547699,-34.575737025,-46.0898568297
225,91.67,0.0,0.0,0.0,0.0,16.0467001331,23.9690972272,53.3834505487,56.0568403943,-35.5713707907,-48.744060438
226,94.42,59.74,54.95,91.42,0.0,1.24392776888,1.38617101166,1.72302037541,11.8652916781,-2.84493994979,-7.03172646623
227,97.52,51.18,46.6,87.81,0.0,1.40054523275,1.63760806138,2.28533076992,13.4574158061,-4.97935030347,-9.723608568
228,100.0,37.84,33.67,80.49,0.0,1.81624916335,2.33647912277,3.81886863802,17.1623494072,-9.90846080987,-14.6313814225
229,100.0,28.07,24.32,73.03,0.0,2.33172919897,3.20076822352,5.72079823839,20.8306512437,-14.166898583,-18.6624285918
230,100.0,20.75,17.42,65.44,0.0,2.93508140594,4.17192967202,7.79653003877,24.2318789096,-17.2999433484,-21.7296015714
231,100.0,15.19,12.28,57.73,0.0,3.78924908827,5.52691701944,10.8243288718,28.1860965599,-20.4695533966,-25.4405367732
232,100.0,10.93,8.43,49.88,0.0,4.55666022742,6.79999415897,13.8616870991,31.3471856255,-23.3172245111,-28.7237020355
233,100.0,7.65,5.57,41.89,0.0,5.62447248883,8.46164891134,17.7678745152,34.926401516,-25.6031834203,-32.0736744719
234,100.0,5.13,3.47,33.78,0.0,7.03050177235,10.707920718,23.2160843924,39.0841143981,-28.5522427566,-36.0833110487
235,100.0,3.21,1.96,25.53,0.0,8.58791565079,13.1585031041,29.3025912685,43.0011058504,-31.0285831483,-39.9062642566
236,100.0,1.78,0.94,17.15,0.0,10.2134286078,15.5741305156,35.7215567959,46.4107295348,-32.4431558444,-43.6946634602
237,100.0,0.73,0.31,8.64,0.0,11.879446763,18.2128417565,42.8226528118,49.753250551,-34.6297087643,-47.3578499155
238,0.0,8.33,0.0,0.0,0.0,75.8292246821,75.3892432329,68.745198425,89.5750065813,6.44285878524,-6.16899726174
239,0.0,16.67,0.0,0.0,0.0,72.7678629439,69.4527835295,65.6880850965,86.7277733056,12.4192824448,-8.24592611982
240,0.0,25.0,0.0,0.0,0.0,69.7962099994,63.8958096441,62.6680851043,83.9114929181,18.275548567,-10.2162261618
241,0.0,33.33,0.0,0.0,0.0,65.0652301037,55.7727577582,57.6577632266,79.4843132751,26.976795285,-12.8505806013
