ISO28178,,,,,,,
,,,,,,,
DESCRIPTOR,APTEC_PC11_CCNB_2023_v1,,,,,,
ORIGINATOR,"Advanced Printing Technology Centre (APTEC), http://aptec.hkprinters.org/en/index.html",,,,,,
CREATED,Jul-23,,,,,,
TARGET_TYPE,ISO12642-2,,,,,,
INSTRUMENTATION,"D50, 2 degree, geometry 45/0, no polarisation filter, white backing, according to ISO 13655:2009 M1",,,,,,
PRINT_CONDITIONS,Sheet-fed offset printing according to ISO 12647-2:2013 Printing Substrate 11 Clay Coated News Back(CCNB),,,,,,
MEASUREMENT_SOURCE,"MeasurementCondition=M1	Filter=D50",,,,,,
ILLUMINATION_NAME,D50,,,,,,
OBSERVER_ANGLE,2,,,,,,
FILTER,M1,,,,,,
WEIGHTING_FUNCTION,"ILLUMINANT,	D50",,,,,,
WEIGHTING_FUNCTION,"OBSERVER,	2 degree",,,,,,
KEYWORD,TRACEABILITY,,,,,,
TRACEABILITY,NIST,,,,,,
,,,,,,,
NUMBER_OF_FIELDS,8,,,,,,
BEGIN_DATA_FORMAT,,,,,,,
SAMPLE_ID,CMYK_C,CMYK_M,CMYK_Y,CMYK_K,LAB_L,LAB_A,LAB_B
END_DATA_FORMAT,,,,,,,
,,,,,,,
NUMBER_OF_SETS,1617,,,,,,
BEGIN_DATA,,,,,,,
427,0,20,20,20,69.5,9.48,9.61
428,0,10,20,20,73.42,3.88,11.31
429,0,0,20,20,77.37,-1.54,13.12
430,40,100,55,0,37,48.37,4.63
431,40,85,55,0,42.38,36.2,6.61
432,40,70,55,0,47.91,24.49,9.28
433,40,55,55,0,53.43,13.48,12.49
434,40,40,55,0,59.06,3.03,16.07
435,40,30,55,0,62.84,-3.65,18.48
436,40,20,55,0,66.67,-10.05,21.03
437,40,10,55,0,70.49,-16.13,23.66
438,40,0,55,0,74.3,-21.85,26.33
439,40,100,40,0,37.16,49.97,-2.33
440,40,85,40,0,42.7,37.87,-1.54
441,40,70,40,0,48.39,26.14,0.08
442,40,55,40,0,54.07,15.11,2.36
443,40,40,40,0,59.83,4.67,5.03
444,40,30,40,0,63.7,-2.01,6.91
445,40,20,40,0,67.6,-8.43,8.9
446,40,10,40,0,71.49,-14.53,11.01
447,40,0,40,0,75.34,-20.3,13.13
448,40,100,30,0,37.28,51.09,-7.06
449,40,85,30,0,42.93,39.01,-7
450,40,70,30,0,48.73,27.33,-6.06
451,40,55,30,0,54.5,16.32,-4.41
452,40,40,30,0,60.36,5.89,-2.3
453,40,30,30,0,64.34,-0.73,-0.85
454,40,20,30,0,68.29,-7.14,0.78
455,40,10,30,0,72.22,-13.24,2.54
456,40,0,30,0,76.12,-19.02,4.36
457,10,100,20,20,37.68,56.61,0.33
458,10,70,20,20,48.42,35.95,0.16
459,10,40,20,20,59.18,17.27,2.77
460,10,20,20,20,66.61,5.65,5.55
461,10,10,20,20,70.38,0.14,7.12
462,10,0,20,20,74.1,-5.17,8.75
463,55,100,55,0,33.42,38.92,-2.06
464,55,85,55,0,38.58,26.93,-0.08
465,55,70,55,0,43.79,15.47,2.5
466,55,55,55,0,48.95,4.86,5.44
467,55,40,55,0,54.15,-5.22,8.46
468,55,30,55,0,57.65,-11.65,10.64
469,55,20,55,0,61.2,-17.79,12.94
470,55,10,55,0,64.73,-23.63,15.27
471,55,0,55,0,68.24,-29.2,17.63
472,55,100,40,0,33.6,40.75,-9.02
473,55,85,40,0,38.89,28.81,-8.08
474,55,70,40,0,44.27,17.37,-6.51
475,55,55,40,0,49.57,6.77,-4.47
476,55,40,40,0,54.96,-3.22,-2.25
477,55,30,40,0,58.55,-9.63,-0.62
478,55,20,40,0,62.15,-15.84,1.16
479,55,10,40,0,65.73,-21.67,3
480,55,0,40,0,69.3,-27.25,4.87
481,55,100,30,0,33.72,42.15,-13.65
482,55,85,30,0,39.13,30.26,-13.41
483,55,70,30,0,44.6,18.87,-12.49
484,55,55,30,0,50,8.3,-11.03
485,55,40,30,0,55.49,-1.65,-9.37
486,55,30,30,0,59.18,-7.99,-8.15
487,55,20,30,0,62.83,-14.15,-6.72
488,55,10,30,0,66.45,-20,-5.21
489,55,0,30,0,70.05,-25.57,-3.65
490,20,100,20,20,35.56,52.36,-3.65
491,20,70,20,20,46.1,31.77,-3.6
492,20,40,20,20,56.51,13.38,-1.04
493,20,20,20,20,63.68,1.97,1.54
494,20,10,20,20,67.25,-3.44,2.96
